id,accountNumber ,creditLimit,cardType,availableMoney,transactionDateTime,merchantName,transactionAmount,acqCountry,currentExpDate,accountOpenDate,cardCVV,enteredCVV,cardLast4Digits,transactionType,currentBalance,cardPresent,isFraud
11533,869838014,15000,Gold,3862.73,2016-04-28T14:29:00,Boston Fries,232.2,US,24-May,11/19/2015,129,129,5090,PURCHASE,11137.27,1,0
11534,869838014,15000,Gold,3630.53,2016-04-29T13:22:30,AMC #128743,147.28,US,26-Mar,11/19/2015,129,129,5090,PURCHASE,11369.47,1,0
11535,869838014,15000,Gold,3483.25,2016-04-29T23:57:43,Lyft,95.76,US,29-Mar,11/19/2015,129,129,5090,PURCHASE,11516.75,0,0
11536,869838014,15000,Gold,3412.49,2016-05-01T22:58:07,Boston Cafe #105215,44.28,US,29-May,11/19/2015,129,129,5090,PURCHASE,11587.51,1,0
11537,869838014,15000,Gold,3368.21,2016-05-02T05:36:59,target.com,627.67,US,28-Jan,11/19/2015,129,129,5090,PURCHASE,11631.79,0,0
11538,869838014,15000,Gold,2740.54,2016-05-02T11:05:34,John's Cafe,100.54,US,21-Sep,11/19/2015,129,149,5090,PURCHASE,12259.46,1,0
11539,869838014,15000,Gold,2640,2016-05-09T15:45:42,Franks Pub #86033,102.14,US,27-Jul,11/19/2015,129,129,5090,PURCHASE,12360,1,0
11540,869838014,15000,Gold,2537.86,2016-05-10T06:56:02,EZ Putt Putt #240241,103.35,US,26-Dec,11/19/2015,129,129,5090,PURCHASE,12462.14,0,1
11541,869838014,15000,Gold,2434.51,2016-05-12T13:41:02,34th Pub,233.29,US,26-Aug,11/19/2015,129,129,5090,PURCHASE,12565.49,1,0
11542,869838014,15000,Gold,2201.22,2016-05-14T10:09:25,South Steakhouse #378389,404.18,US,24-May,11/19/2015,129,129,5090,PURCHASE,12798.78,1,0
11543,869838014,15000,Gold,1797.04,2016-05-14T12:42:37,Boston Bistro,128.79,US,30-Nov,11/19/2015,129,129,5090,PURCHASE,13202.96,1,0
11544,869838014,15000,Gold,1668.25,2016-05-15T23:47:30,Downtown Sandwitch Bar,198.82,US,24-Jul,11/19/2015,129,129,5090,PURCHASE,13331.75,1,0
11545,869838014,15000,Gold,1469.43,2016-05-17T06:32:57,South Steakhouse #157238,668.92,US,21-Jun,11/19/2015,129,124,5090,PURCHASE,13530.57,1,0
11546,869838014,15000,Gold,800.51,2016-05-19T01:09:10,oldnavy.com,221.92,US,20-Feb,11/19/2015,129,129,5090,PURCHASE,14199.49,0,0
11547,869838014,15000,Gold,9997.03,2016-05-19T03:00:42,Uptown Diner,36.09,US,27-Jun,11/19/2015,129,129,5090,PURCHASE,5002.97,1,0
11548,869838014,15000,Gold,9960.94,2016-05-20T00:21:23,South BBQ,92.7,US,24-Apr,11/19/2015,129,129,5090,PURCHASE,5039.06,1,0
11549,869838014,15000,Gold,9868.24,2016-05-20T07:39:08,discount.com,724.01,US,26-Jan,11/19/2015,129,129,5090,PURCHASE,5131.76,0,0
11550,869838014,15000,Gold,9144.23,2016-05-20T20:47:55,Best Bistro #262998,74.2,US,25-Jun,11/19/2015,129,129,5090,PURCHASE,5855.77,1,0
11551,869838014,15000,Gold,9070.03,2016-05-25T00:07:55,Renaissance Hotel #845122,2.92,US,24-Mar,11/19/2015,129,129,5090,PURCHASE,5929.97,1,0
11552,869838014,15000,Gold,9067.11,2016-05-26T08:51:31,alibaba.com,69.25,US,Jan-33,11/19/2015,129,129,5090,PURCHASE,5932.89,0,0
11553,869838014,15000,Gold,8997.86,2016-05-26T18:05:18,Downtown Pub,61.06,US,Jun-33,11/19/2015,129,129,5090,PURCHASE,6002.14,1,0
11554,869838014,15000,Gold,8936.8,2016-05-29T08:54:35,walmart.com,62.96,US,Jan-32,11/19/2015,129,129,5090,PURCHASE,6063.2,0,0
11555,869838014,15000,Gold,8873.84,2016-05-29T10:03:52,Uptown Steakhouse,61.57,US,27-Aug,11/19/2015,129,129,5090,PURCHASE,6126.16,1,0
11556,869838014,15000,Gold,8812.27,2016-05-31T16:30:14,South Steakhouse #485411,304.12,US,23-Sep,11/19/2015,129,129,5090,PURCHASE,6187.73,1,0
11557,869838014,15000,Gold,8533.15,2016-06-01T01:24:34,Franks Pub #632075,227.39,US,20-Jun,11/19/2015,129,129,5090,PURCHASE,6466.85,1,0
11558,869838014,15000,Gold,8305.76,2016-06-01T19:11:29,gap.com,108.89,US,23-Dec,11/19/2015,129,129,5090,PURCHASE,6694.24,0,0
11559,869838014,15000,Gold,8196.87,2016-06-03T10:18:10,staples.com,193,US,Mar-33,11/19/2015,129,129,5090,PURCHASE,6803.13,0,0
11560,869838014,15000,Gold,8003.87,2016-06-03T17:26:30,EZ Putt Putt #755869,19.16,US,Apr-32,11/19/2015,129,129,5090,PURCHASE,6996.13,0,0
11561,869838014,15000,Gold,7984.71,2016-06-03T17:58:05,South Steakhouse #378389,281.81,US,22-Apr,11/19/2015,129,129,5090,PURCHASE,7015.29,1,0
11562,869838014,15000,Gold,7702.9,2016-06-06T15:55:55,alibaba.com,54.26,US,Feb-30,11/19/2015,129,129,5090,PURCHASE,7297.1,0,0
11563,869838014,15000,Gold,7648.64,2016-06-06T17:32:20,Franks Deli,57.91,US,28-Oct,11/19/2015,129,129,5090,PURCHASE,7351.36,1,0
11564,869838014,15000,Gold,7590.73,2016-06-06T18:30:14,1st Pub,258.49,US,28-Dec,11/19/2015,129,129,5090,PURCHASE,7409.27,1,0
11565,869838014,15000,Gold,7332.24,2016-06-06T21:50:36,staples.com,119.17,US,25-Jul,11/19/2015,129,129,5090,PURCHASE,7667.76,0,1
11566,869838014,15000,Gold,7213.07,2016-06-07T19:26:59,South Cafe,49.93,US,28-Mar,11/19/2015,129,129,5090,PURCHASE,7786.93,1,0
11567,869838014,15000,Gold,7163.14,2016-06-08T05:34:10,Ray's Fries #153092,110.22,US,24-Mar,11/19/2015,129,129,5090,PURCHASE,7836.86,0,0
11568,869838014,15000,Gold,7052.92,2016-06-08T12:43:44,South Steakhouse #796913,147.94,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,7947.08,1,0
11569,869838014,15000,Gold,6904.98,2016-06-12T10:45:28,oldnavy.com,96.83,US,28-Aug,11/19/2015,129,129,5090,PURCHASE,8095.02,0,0
11570,869838014,15000,Gold,6808.15,2016-06-13T08:59:51,34th BBQ #493821,95.26,US,27-May,11/19/2015,129,129,5090,PURCHASE,8191.85,1,0
11571,869838014,15000,Gold,6712.89,2016-06-13T10:23:00,NY Deli,128.19,US,29-Aug,11/19/2015,129,129,5090,PURCHASE,8287.11,1,0
11572,869838014,15000,Gold,6584.7,2016-06-14T06:22:04,ebay.com,103.99,US,29-Dec,11/19/2015,129,129,5090,PURCHASE,8415.3,0,0
11573,869838014,15000,Gold,6480.71,2016-06-16T05:40:29,discount.com,371.39,US,22-Dec,11/19/2015,129,129,5090,PURCHASE,8519.29,0,0
11574,869838014,15000,Gold,6109.32,2016-06-17T09:28:53,alibaba.com,57.89,US,Jun-31,11/19/2015,129,129,5090,PURCHASE,8890.68,0,0
11575,869838014,15000,Gold,6051.43,2016-06-17T15:39:05,34th BBQ #493821,73.34,US,28-Feb,11/19/2015,129,129,5090,PURCHASE,8948.57,1,0
11576,869838014,15000,Gold,5978.09,2016-06-17T17:42:56,gap.com,166.85,US,27-Jul,11/19/2015,129,129,5090,PURCHASE,9021.91,0,0
11577,869838014,15000,Gold,5811.24,2016-06-18T01:18:36,South Restaurant,336.9,US,31-Mar,11/19/2015,129,129,5090,PURCHASE,9188.76,1,0
11578,869838014,15000,Gold,5474.34,2016-06-18T03:43:51,Best Fries,22.71,US,Feb-32,11/19/2015,129,129,5090,PURCHASE,9525.66,1,0
11579,869838014,15000,Gold,5451.63,2016-06-18T04:07:54,Spotify,12.41,US,25-Oct,11/19/2015,129,129,5090,PURCHASE,9548.37,0,0
11580,869838014,15000,Gold,5439.22,2016-06-18T07:07:32,34th Pub,136.69,US,21-Feb,11/19/2015,129,129,5090,PURCHASE,9560.78,1,0
11581,869838014,15000,Gold,5302.53,2016-06-18T08:44:35,Franks Pub #960098,14.55,US,22-Aug,11/19/2015,129,129,5090,PURCHASE,9697.47,1,0
11582,869838014,15000,Gold,5287.98,2016-06-19T22:30:38,South Cafe,92.26,US,Apr-33,11/19/2015,129,129,5090,PURCHASE,9712.02,1,0
11583,869838014,15000,Gold,5195.72,2016-06-20T23:15:53,Dinosaur Drive in,3.68,US,24-Nov,11/19/2015,129,129,5090,PURCHASE,9804.28,1,0
11584,869838014,15000,Gold,5192.04,2016-06-21T10:25:49,Dinosaur Fries,382.74,US,21-Dec,11/19/2015,129,129,5090,PURCHASE,9807.96,1,0
11585,869838014,15000,Gold,4809.3,2016-06-21T14:19:29,Franks Sandwitch Bar,36.6,US,29-Jan,11/19/2015,129,129,5090,PURCHASE,10190.7,1,0
11586,869838014,15000,Gold,4772.7,2016-06-21T14:21:34,South Restaurant,146.59,US,Feb-30,11/19/2015,129,129,5090,PURCHASE,10227.3,1,0
11587,869838014,15000,Gold,4626.11,2016-06-21T18:49:31,1st Sandwitch Bar #396252,182.91,US,29-Nov,11/19/2015,129,129,5090,PURCHASE,10373.89,1,0
11588,869838014,15000,Gold,4443.2,2016-06-24T03:04:55,Ray's Fries #892291,189.47,US,23-Jun,11/19/2015,129,129,5090,PURCHASE,10556.8,1,0
11589,869838014,15000,Gold,4253.73,2016-06-24T20:32:43,1st Pub,258.49,US,28-Dec,11/19/2015,129,129,5090,REVERSAL,10746.27,1,0
11590,869838014,15000,Gold,4512.22,2016-06-24T20:43:08,Boston Fries,94.82,US,28-Oct,11/19/2015,129,129,5090,PURCHASE,10487.78,1,0
11591,869838014,15000,Gold,4417.4,2016-06-25T00:50:55,NY Deli,331.49,US,30-Sep,11/19/2015,129,129,5090,PURCHASE,10582.6,1,0
11592,869838014,15000,Gold,4085.91,2016-06-25T07:44:39,ebay.com,210.98,US,27-Feb,11/19/2015,129,129,5090,PURCHASE,10914.09,0,0
11593,869838014,15000,Gold,3874.93,2016-06-26T04:18:49,cheapfast.com,76.04,US,21-Aug,11/19/2015,129,129,5090,PURCHASE,11125.07,0,0
11594,869838014,15000,Gold,3798.89,2016-06-28T06:03:40,apple.com,154.53,US,26-May,11/19/2015,129,129,5090,PURCHASE,11201.11,0,0
11595,869838014,15000,Gold,3644.36,2016-06-28T11:16:12,Boston Bistro,132.52,US,24-Aug,11/19/2015,129,129,5090,PURCHASE,11355.64,1,0
11596,869838014,15000,Gold,3511.84,2016-06-28T14:28:24,Best Bistro #262998,169.14,US,20-May,11/19/2015,129,129,5090,PURCHASE,11488.16,1,0
11597,869838014,15000,Gold,3342.7,2016-06-30T04:34:48,Downtown Diner,29.85,US,27-Jan,11/19/2015,129,129,5090,PURCHASE,11657.3,1,0
11598,869838014,15000,Gold,3312.85,2016-06-30T14:26:53,alibaba.com,21.5,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,11687.15,0,0
11599,869838014,15000,Gold,3291.35,2016-06-30T20:51:30,South Cafe,32.16,US,Apr-33,11/19/2015,129,129,5090,REVERSAL,11708.65,1,0
11600,869838014,15000,Gold,3348.51,2016-07-02T22:21:15,Dinosaur Sandwitch Bar #960325,23.72,US,24-Aug,11/19/2015,129,129,5090,PURCHASE,11651.49,1,0
11601,869838014,15000,Gold,3324.79,2016-07-03T04:44:42,South Steakhouse #335249,37.11,US,29-Jan,11/19/2015,129,129,5090,PURCHASE,11675.21,1,0
11602,869838014,15000,Gold,3287.68,2016-07-03T11:15:53,34th BBQ #412895,86.97,US,29-Oct,11/19/2015,129,129,5090,PURCHASE,11712.32,1,0
11603,869838014,15000,Gold,3200.71,2016-07-04T12:38:43,Lyft,21.66,US,28-May,11/19/2015,129,129,5090,PURCHASE,11799.29,0,0
11604,869838014,15000,Gold,3179.05,2016-07-04T14:01:48,1st Sandwitch Bar #758805,144.66,US,22-Aug,11/19/2015,129,129,5090,PURCHASE,11820.95,1,0
11605,869838014,15000,Gold,3034.39,2016-07-05T20:16:56,Boston Fries,310.33,US,Dec-32,11/19/2015,129,126,5090,PURCHASE,11965.61,1,1
11606,869838014,15000,Gold,2724.06,2016-07-05T20:16:58,Boston Fries,310.33,US,Dec-32,11/19/2015,129,126,5090,REVERSAL,12275.94,1,1
11607,869838014,15000,Gold,3034.39,2016-07-06T04:00:44,Boston Cafe #465229,31.72,US,27-Dec,11/19/2015,129,129,5090,PURCHASE,11965.61,1,0
11608,869838014,15000,Gold,3002.67,2016-07-07T07:02:17,ebay.com,100.87,US,27-Jan,11/19/2015,129,129,5090,PURCHASE,11997.33,0,0
11609,869838014,15000,Gold,2901.8,2016-07-07T16:03:43,apple.com,138.65,US,20-Jul,11/19/2015,129,129,5090,PURCHASE,12098.2,0,0
11610,869838014,15000,Gold,2763.15,2016-07-08T17:20:02,South Restaurant,25.18,US,24-Mar,11/19/2015,129,129,5090,PURCHASE,12236.85,1,0
11611,869838014,15000,Gold,2737.97,2016-07-09T11:55:39,Rodeway Inn #789483,11.82,US,28-Jun,11/19/2015,129,129,5090,PURCHASE,12262.03,1,0
11612,869838014,15000,Gold,2726.15,2016-07-09T19:38:35,South Drive in,102.08,US,28-Nov,11/19/2015,129,129,5090,PURCHASE,12273.85,1,0
11613,869838014,15000,Gold,2624.07,2016-07-10T00:11:57,Best Deli #329705,439.93,US,29-Oct,11/19/2015,129,129,5090,PURCHASE,12375.93,1,0
11614,869838014,15000,Gold,2184.14,2016-07-10T06:04:38,1st Sandwitch Bar #941288,300.28,US,26-Apr,11/19/2015,129,129,5090,PURCHASE,12815.86,1,0
11615,869838014,15000,Gold,1883.86,2016-07-10T06:38:17,Franks Pub #86033,241.97,US,30-Aug,11/19/2015,129,129,5090,PURCHASE,13116.14,1,0
11616,869838014,15000,Gold,1641.89,2016-07-10T18:03:22,apple.com,46.03,US,30-Nov,11/19/2015,129,129,5090,PURCHASE,13358.11,0,0
11617,869838014,15000,Gold,1595.86,2016-07-10T20:18:42,apple.com,396.36,US,31-Jan,11/19/2015,129,129,5090,PURCHASE,13404.14,0,0
11618,869838014,15000,Gold,1199.5,2016-07-12T10:59:47,sears.com,469.29,US,27-Dec,11/19/2015,129,129,5090,PURCHASE,13800.5,0,0
11619,869838014,15000,Gold,8913.64,2016-07-13T14:44:17,South Steakhouse #481929,240.62,US,23-Feb,11/19/2015,129,129,5090,PURCHASE,6086.36,1,0
11620,869838014,15000,Gold,8673.02,2016-07-13T22:01:43,34th BBQ #493821,73.34,US,28-Feb,11/19/2015,129,129,5090,REVERSAL,6326.98,1,0
11621,869838014,15000,Gold,8746.36,2016-07-15T03:06:18,ebay.com,89.16,US,21-Sep,11/19/2015,129,129,5090,PURCHASE,6253.64,0,0
11622,869838014,15000,Gold,8657.2,2016-07-15T20:56:08,Best Bistro #44077,131.23,US,29-Jul,11/19/2015,129,126,5090,PURCHASE,6342.8,0,0
11623,869838014,15000,Gold,8525.97,2016-07-17T05:41:48,Uber,393.39,US,24-Jul,11/19/2015,129,129,5090,PURCHASE,6474.03,0,0
11624,869838014,15000,Gold,8132.58,2016-07-17T18:18:51,34th BBQ #436606,166.9,US,24-Sep,11/19/2015,129,129,5090,PURCHASE,6867.42,1,0
11625,869838014,15000,Gold,7965.68,2016-07-17T22:49:01,Dinosaur Sandwitch Bar #249717,16.23,US,26-Mar,11/19/2015,129,129,5090,PURCHASE,7034.32,1,0
11626,869838014,15000,Gold,7949.45,2016-07-19T01:34:34,Uptown Fries,191.74,US,20-Sep,11/19/2015,129,129,5090,PURCHASE,7050.55,1,0
11627,869838014,15000,Gold,7757.71,2016-07-19T07:51:44,Spotify,12.41,US,25-Oct,11/19/2015,129,129,5090,PURCHASE,7242.29,0,0
11628,869838014,15000,Gold,7745.3,2016-07-21T14:27:40,Boston Bistro,299.67,US,28-Nov,11/19/2015,129,129,5090,PURCHASE,7254.7,1,0
11629,869838014,15000,Gold,7445.63,2016-07-21T21:53:21,Franks Restaurant,22.16,US,31-Dec,11/19/2015,129,129,5090,PURCHASE,7554.37,1,0
11630,869838014,15000,Gold,7423.47,2016-07-22T01:24:47,1st Sandwitch Bar #396252,16.88,US,Nov-32,11/19/2015,129,129,5090,PURCHASE,7576.53,1,0
11631,869838014,15000,Gold,7406.59,2016-07-22T02:03:47,34th Pub,1.46,US,23-Nov,11/19/2015,129,129,5090,PURCHASE,7593.41,1,0
11632,869838014,15000,Gold,7405.13,2016-07-23T00:39:59,ebay.com,152.77,US,Jan-33,11/19/2015,129,129,5090,PURCHASE,7594.87,0,0
11633,869838014,15000,Gold,7252.36,2016-07-23T02:07:10,Franks Deli,87.65,US,21-Apr,11/19/2015,129,129,5090,PURCHASE,7747.64,1,0
11634,869838014,15000,Gold,7164.71,2016-07-24T06:05:27,staples.com,252.83,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,7835.29,0,0
11635,869838014,15000,Gold,6911.88,2016-07-24T06:06:48,staples.com,252.83,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,8088.12,0,0
11636,869838014,15000,Gold,6659.05,2016-07-25T03:36:22,Ray's Fries #312615,101,US,Jul-32,11/19/2015,129,129,5090,PURCHASE,8340.95,1,0
11637,869838014,15000,Gold,6558.05,2016-07-26T02:38:34,gap.com,12.84,US,23-Sep,11/19/2015,129,129,5090,PURCHASE,8441.95,0,0
11638,869838014,15000,Gold,6545.21,2016-07-27T04:50:39,amazon.com,49.45,US,28-Aug,11/19/2015,129,129,5090,PURCHASE,8454.79,0,0
11639,869838014,15000,Gold,6495.76,2016-07-28T01:35:01,Dinosaur Drive in,70.02,US,28-Dec,11/19/2015,129,129,5090,PURCHASE,8504.24,1,0
11640,869838014,15000,Gold,6425.74,2016-07-28T02:16:44,Boston Pub,316.86,US,27-May,11/19/2015,129,129,5090,PURCHASE,8574.26,1,0
11641,869838014,15000,Gold,6108.88,2016-07-29T04:36:15,cheapfast.com,5.86,US,Jan-33,11/19/2015,129,129,5090,PURCHASE,8891.12,0,0
11642,869838014,15000,Gold,6103.02,2016-07-29T05:31:14,sears.com,59.91,US,25-Nov,11/19/2015,129,129,5090,PURCHASE,8896.98,0,0
11643,869838014,15000,Gold,6043.11,2016-07-29T07:04:45,walmart.com,59.84,US,25-Feb,11/19/2015,129,129,5090,PURCHASE,8956.89,0,0
11644,869838014,15000,Gold,5983.27,2016-07-29T17:56:18,staples.com,271.85,US,26-Apr,11/19/2015,129,129,5090,PURCHASE,9016.73,0,0
11645,869838014,15000,Gold,5711.42,2016-07-30T04:05:11,1st Restaurant,25.77,US,20-May,11/19/2015,129,129,5090,PURCHASE,9288.58,1,0
11646,869838014,15000,Gold,5685.65,2016-07-30T19:06:51,Ray's Fries #153092,141.14,US,Mar-33,11/19/2015,129,129,5090,PURCHASE,9314.35,1,0
11647,869838014,15000,Gold,5544.51,2016-07-31T17:09:00,alibaba.com,17.94,US,22-Dec,11/19/2015,129,129,5090,PURCHASE,9455.49,0,0
11648,869838014,15000,Gold,5551.57,2016-08-01T23:23:43,1st BBQ,253.05,US,27-Mar,11/19/2015,129,129,5090,PURCHASE,9448.43,1,0
11649,869838014,15000,Gold,5298.52,2016-08-03T11:05:25,Uptown Steakhouse,17.52,US,20-May,11/19/2015,129,129,5090,PURCHASE,9701.48,1,0
11650,869838014,15000,Gold,5281,2016-08-05T00:02:26,alibaba.com,158.46,US,20-May,11/19/2015,129,129,5090,PURCHASE,9719,0,0
11651,869838014,15000,Gold,5122.54,2016-08-08T01:24:58,staples.com,104.1,US,25-Aug,11/19/2015,129,129,5090,PURCHASE,9877.46,0,0
11652,869838014,15000,Gold,5018.44,2016-08-09T00:36:34,South Steakhouse #485411,287.52,US,26-Aug,11/19/2015,129,129,5090,PURCHASE,9981.56,1,0
11653,869838014,15000,Gold,4730.92,2016-08-09T11:28:18,walmart.com,3.9,US,23-Oct,11/19/2015,129,129,5090,PURCHASE,10269.08,0,0
11654,869838014,15000,Gold,4727.02,2016-08-11T01:43:09,Dinosaur Fries,124.83,US,Jul-33,11/19/2015,129,129,5090,PURCHASE,10272.98,1,0
11655,869838014,15000,Gold,4602.19,2016-08-12T04:27:54,Best Fries,46.67,US,Jan-32,11/19/2015,129,129,5090,PURCHASE,10397.81,1,0
11656,869838014,15000,Gold,4555.52,2016-08-12T13:42:28,Dinosaur Restaurant,107.02,US,31-Dec,11/19/2015,129,129,5090,PURCHASE,10444.48,1,0
11657,869838014,15000,Gold,4448.5,2016-08-14T05:13:57,1st Pub,195.75,US,Jan-33,11/19/2015,129,129,5090,PURCHASE,10551.5,1,0
11658,869838014,15000,Gold,4252.75,2016-08-15T06:21:03,apple.com,18.46,US,20-Mar,11/19/2015,129,129,5090,PURCHASE,10747.25,0,0
11659,869838014,15000,Gold,4234.29,2016-08-15T10:25:44,alibaba.com,139.93,US,20-May,11/19/2015,129,129,5090,REVERSAL,10765.71,0,0
11660,869838014,15000,Gold,4374.22,2016-08-15T12:02:21,Apple iTunes,4.45,US,Apr-33,11/19/2015,129,129,5090,PURCHASE,10625.78,0,0
11661,869838014,15000,Gold,4369.77,2016-08-15T22:00:43,ebay.com,4.29,US,Apr-32,11/19/2015,129,129,5090,PURCHASE,10630.23,0,0
11662,869838014,15000,Gold,4365.48,2016-08-15T22:03:33,ebay.com,4.29,US,Apr-32,11/19/2015,129,129,5090,REVERSAL,10634.52,0,0
11663,869838014,15000,Gold,4369.77,2016-08-17T06:03:48,Uptown Cafe,278.42,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,10630.23,1,0
11664,869838014,15000,Gold,4091.35,2016-08-17T17:17:55,ebay.com,136.73,US,20-Nov,11/19/2015,129,129,5090,PURCHASE,10908.65,0,0
11665,869838014,15000,Gold,3954.62,2016-08-18T16:54:00,Regal Cinemas #729464,9.58,US,Mar-32,11/19/2015,129,129,5090,PURCHASE,11045.38,1,0
11666,869838014,15000,Gold,3945.04,2016-08-19T07:07:50,sears.com,205.06,US,21-Jul,11/19/2015,129,129,5090,PURCHASE,11054.96,0,0
11667,869838014,15000,Gold,3739.98,2016-08-19T17:03:36,Spotify,12.41,US,25-Oct,11/19/2015,129,129,5090,PURCHASE,11260.02,0,0
11668,869838014,15000,Gold,3727.57,2016-08-19T19:35:10,discount.com,79.7,US,21-Mar,11/19/2015,129,129,5090,PURCHASE,11272.43,0,0
11669,869838014,15000,Gold,3647.87,2016-08-19T23:19:46,Downtown Pub,88.7,US,23-Feb,11/19/2015,129,129,5090,PURCHASE,11352.13,1,0
11670,869838014,15000,Gold,3559.17,2016-08-20T11:27:29,1st Sandwitch Bar #119707,699.37,US,23-Aug,11/19/2015,129,129,5090,PURCHASE,11440.83,1,0
11671,869838014,15000,Gold,2859.8,2016-08-20T13:14:27,Franks Pub #829873,32.24,US,24-Jun,11/19/2015,129,129,5090,PURCHASE,12140.2,1,0
11672,869838014,15000,Gold,2827.56,2016-08-21T00:18:10,Ray's Fries #745083,117.25,US,23-Nov,11/19/2015,129,129,5090,PURCHASE,12172.44,1,0
11673,869838014,15000,Gold,2710.31,2016-08-21T06:59:09,apple.com,33.69,US,23-Nov,11/19/2015,129,129,5090,PURCHASE,12289.69,0,0
11674,869838014,15000,Gold,2676.62,2016-08-23T08:34:54,Dinosaur Sandwitch Bar #960325,19.97,US,27-Jan,11/19/2015,129,129,5090,PURCHASE,12323.38,1,0
11675,869838014,15000,Gold,2656.65,2016-08-23T14:27:15,Ray's Fries #153092,102.78,US,27-Mar,11/19/2015,129,129,5090,PURCHASE,12343.35,1,0
11676,869838014,15000,Gold,2553.87,2016-08-23T22:56:30,EZ Putt Putt #240241,52.64,US,24-Jan,11/19/2015,129,129,5090,PURCHASE,12446.13,0,0
11677,869838014,15000,Gold,2501.23,2016-08-24T01:55:04,Downtown Sandwitch Bar,9.38,US,20-Jul,11/19/2015,129,129,5090,PURCHASE,12498.77,1,0
11678,869838014,15000,Gold,2491.85,2016-08-24T08:19:57,South Steakhouse #157238,392.6,US,29-Dec,11/19/2015,129,129,5090,PURCHASE,12508.15,1,0
11679,869838014,15000,Gold,2099.25,2016-08-24T17:21:48,1st Deli,176.1,US,30-Jun,11/19/2015,129,129,5090,PURCHASE,12900.75,1,0
11680,869838014,15000,Gold,1923.15,2016-08-25T16:54:57,walmart.com,8.8,US,30-Jun,11/19/2015,129,121,5090,PURCHASE,13076.85,0,0
11681,869838014,15000,Gold,1914.35,2016-08-26T12:53:04,staples.com,155.23,US,30-Nov,11/19/2015,129,129,5090,PURCHASE,13085.65,0,0
11682,869838014,15000,Gold,1759.12,2016-08-26T18:05:09,Franks Pub #632075,11.42,US,20-Sep,11/19/2015,129,129,5090,PURCHASE,13240.88,1,0
11683,869838014,15000,Gold,1747.7,2016-08-27T01:49:16,walmart.com,58.05,US,29-Feb,11/19/2015,129,129,5090,PURCHASE,13252.3,0,0
11684,869838014,15000,Gold,1689.65,2016-08-27T22:21:26,Downtown Pub,146.78,US,23-Nov,11/19/2015,129,129,5090,PURCHASE,13310.35,1,0
11685,869838014,15000,Gold,1542.87,2016-08-29T02:27:00,cheapfast.com,7.35,US,30-Dec,11/19/2015,129,129,5090,PURCHASE,13457.13,0,0
11686,869838014,15000,Gold,1535.52,2016-08-30T13:17:42,staples.com,5,US,May-33,11/19/2015,129,129,5090,PURCHASE,13464.48,0,0
11687,869838014,15000,Gold,1555.52,2016-09-02T01:09:55,1st BBQ,255.34,US,25-Nov,11/19/2015,129,129,5090,PURCHASE,13444.48,1,0
11688,869838014,15000,Gold,1300.18,2016-09-02T06:33:34,Best Fries,57.63,US,Mar-32,11/19/2015,129,129,5090,PURCHASE,13699.82,1,0
11689,869838014,15000,Gold,1242.55,2016-09-04T02:07:27,Boston Bistro,135.99,US,25-Sep,11/19/2015,129,129,5090,PURCHASE,13757.45,1,0
11690,869838014,15000,Gold,1106.56,2016-09-04T11:01:28,34th BBQ #538716,34.84,US,20-Mar,11/19/2015,129,129,5090,PURCHASE,13893.44,1,0
11691,869838014,15000,Gold,1071.72,2016-09-05T05:32:34,Best Bistro #262998,186.15,US,28-Oct,11/19/2015,129,129,5090,PURCHASE,13928.28,1,0
11692,869838014,15000,Gold,885.57,2016-09-05T11:28:36,South BBQ,152.28,US,31-Dec,11/19/2015,129,129,5090,PURCHASE,14114.43,1,0
11693,869838014,15000,Gold,10915,2016-09-07T23:41:57,Lyft,181.79,US,Jan-32,11/19/2015,129,129,5090,PURCHASE,4085,0,0
11694,869838014,15000,Gold,10733.21,2016-09-08T12:50:53,Boston Diner,355.69,US,28-Jan,11/19/2015,129,129,5090,PURCHASE,4266.79,1,0
11695,869838014,15000,Gold,10377.52,2016-09-08T12:50:59,1st Sandwitch Bar #119707,469.85,US,27-Sep,11/19/2015,129,129,5090,PURCHASE,4622.48,1,0
11696,869838014,15000,Gold,9907.67,2016-09-10T10:14:38,alibaba.com,363.53,US,23-Oct,11/19/2015,129,129,5090,PURCHASE,5092.33,0,0
11697,869838014,15000,Gold,9544.14,2016-09-10T22:11:59,Dinosaur Sandwitch Bar #249717,154.99,US,Mar-32,11/19/2015,129,129,5090,PURCHASE,5455.86,1,0
11698,869838014,15000,Gold,9389.15,2016-09-11T11:12:27,cheapfast.com,92.83,US,26-Feb,11/19/2015,129,129,5090,PURCHASE,5610.85,0,0
11699,869838014,15000,Gold,9296.32,2016-09-11T15:54:39,discount.com,110.72,US,31-May,11/19/2015,129,129,5090,PURCHASE,5703.68,0,0
11700,869838014,15000,Gold,9185.6,2016-09-13T10:33:56,Franks Pub #829873,295.26,US,22-May,11/19/2015,129,129,5090,PURCHASE,5814.4,1,0
11701,869838014,15000,Gold,8890.34,2016-09-13T12:14:57,amazon.com,93.01,US,25-Sep,11/19/2015,129,129,5090,PURCHASE,6109.66,0,1
